user_id,item_id,interaction_type,timestamp,rating
user5,item304,view,2025-03-07 23:44:31.635372,1
user5,item1285,view,2024-10-26 12:21:31.635372,1
user5,item213,view,2024-03-20 04:45:31.635372,1
user5,item244,view,2024-04-06 12:41:31.635372,1
user5,item828,view,2024-08-28 11:57:31.635372,1
user5,item728,view,2024-07-06 17:58:31.635372,1
user5,item1723,add_to_cart,2024-08-14 18:21:31.635372,3
user5,item1380,view,2024-07-29 18:29:31.635372,1
user5,item1623,view,2024-12-12 06:50:31.635372,1
user5,item965,purchase,2025-02-12 18:38:31.635372,5
user5,item1931,purchase,2025-02-13 22:05:31.635372,5
user5,item1873,view,2024-06-14 01:33:31.635372,1
user5,item1095,view,2024-11-14 18:42:31.635372,1
user5,item1671,view,2024-11-30 18:39:31.635372,1
user5,item1893,view,2024-09-20 15:59:31.635372,1
user5,item1312,view,2024-09-28 11:51:31.635372,1
user5,item1040,add_to_cart,2024-12-12 03:54:31.635372,3
user5,item982,view,2024-07-09 09:14:31.635372,1
user5,item508,view,2024-05-29 16:00:31.635372,1
user5,item399,view,2024-12-24 14:07:31.635372,1
user5,item361,view,2024-03-26 18:21:31.635372,1
user5,item452,view,2024-09-03 20:54:31.635372,1
user5,item1195,view,2024-12-24 19:03:31.635372,1
user5,item92,view,2024-09-24 06:22:31.635372,1
user5,item584,view,2025-02-08 02:02:31.635372,1
user5,item996,view,2024-08-19 23:36:31.635372,1
user5,item442,view,2024-12-23 13:40:31.635372,1
user5,item923,add_to_cart,2024-12-12 16:18:31.635372,3
user5,item1597,view,2024-11-14 12:51:31.635372,1
user5,item1412,view,2025-03-04 21:27:31.635372,1
user5,item89,view,2024-12-04 20:04:31.635372,1
user6,item233,add_to_cart,2024-08-29 15:14:31.637513,3
user6,item1335,view,2024-12-27 10:06:31.637513,1
user6,item687,purchase,2024-04-08 01:21:31.637513,5
user6,item969,view,2024-07-04 18:19:31.637513,1
user6,item1918,add_to_cart,2024-10-06 03:24:31.637513,3
user6,item1672,view,2024-11-07 20:00:31.637513,1
user6,item544,purchase,2024-06-20 10:27:31.637513,5
user6,item1743,view,2025-02-10 19:20:31.637513,1
user6,item1485,view,2024-05-20 04:26:31.637513,1
user6,item212,add_to_cart,2024-09-15 11:51:31.637513,3
user6,item578,add_to_cart,2024-09-07 19:18:31.637513,3
user6,item1087,view,2024-09-23 14:39:31.637513,1
user6,item16,view,2024-10-12 14:24:31.637513,1
user6,item467,purchase,2024-12-28 01:36:31.637513,5
user6,item1724,view,2024-12-22 20:23:31.637513,1
user6,item1620,purchase,2024-08-08 03:00:31.637513,5
user6,item1503,purchase,2024-08-17 11:41:31.637513,5
user6,item1298,add_to_cart,2024-04-18 12:21:31.637513,3
user6,item1939,view,2024-12-16 00:13:31.637513,1
user6,item378,view,2024-03-21 12:02:31.637513,1
user6,item750,add_to_cart,2024-07-03 05:07:31.637513,3
user6,item800,view,2024-04-28 20:59:31.637513,1
user6,item797,view,2024-11-17 13:01:31.637513,1
user6,item1593,add_to_cart,2024-11-05 22:42:31.637513,3
user6,item728,view,2024-11-08 11:54:31.637513,1
user6,item111,view,2024-12-19 16:24:31.637513,1
user6,item1187,add_to_cart,2024-12-31 17:59:31.637513,3
user6,item803,view,2024-06-09 17:37:31.637513,1
user6,item1588,add_to_cart,2024-12-27 23:59:31.637513,3
user6,item782,view,2024-12-16 02:12:31.637513,1
user6,item113,view,2024-06-17 22:17:31.637513,1
user6,item1244,add_to_cart,2024-07-16 05:15:31.637513,3
user6,item1471,view,2025-02-28 03:14:31.637513,1
user7,item1897,view,2024-12-21 12:28:31.637513,1
user7,item1811,view,2024-11-02 02:56:31.637513,1
user7,item1117,view,2024-08-10 07:37:31.637513,1
user7,item671,view,2024-04-03 03:27:31.637513,1
user7,item544,view,2024-06-06 22:45:31.637513,1
user7,item169,add_to_cart,2024-04-21 19:21:31.637513,3
user7,item185,purchase,2024-09-01 23:23:31.637513,5
user7,item202,view,2024-07-29 06:40:31.637513,1
user7,item880,view,2024-12-18 14:39:31.637513,1
user7,item1368,view,2024-04-03 10:22:31.637513,1
user7,item854,view,2025-02-16 21:51:31.637513,1
user7,item1885,view,2024-08-17 22:20:31.637513,1
user7,item660,view,2024-08-31 03:46:31.637513,1
user7,item638,view,2024-06-21 07:40:31.637513,1
user7,item342,view,2024-06-11 07:01:31.637513,1
user7,item55,view,2025-02-04 22:35:31.637513,1
user7,item1016,add_to_cart,2024-06-05 03:40:31.637513,3
user7,item113,purchase,2025-02-18 17:47:31.637513,5
user7,item963,view,2024-05-23 18:49:31.637513,1
user7,item242,view,2024-12-31 00:33:31.637513,1
user7,item709,view,2024-03-12 04:19:31.637513,1
user7,item630,view,2024-09-27 04:38:31.637513,1
user7,item791,purchase,2025-02-14 21:17:31.637513,5
user8,item67,add_to_cart,2024-06-03 22:28:31.637513,3
user8,item293,add_to_cart,2024-06-14 18:09:31.637513,3
user8,item161,view,2024-10-24 18:25:31.637513,1
user8,item1904,view,2024-05-21 05:14:31.637513,1
user8,item251,view,2024-11-25 21:42:31.637513,1
user8,item1527,view,2024-07-22 07:12:31.637513,1
user8,item645,view,2025-02-14 19:15:31.637513,1
user8,item1189,view,2024-10-22 11:37:31.637513,1
user8,item738,view,2024-11-17 15:41:31.637513,1
user8,item92,view,2024-12-01 17:51:31.637513,1
user8,item32,view,2024-04-18 06:21:31.637513,1
user8,item584,view,2025-02-26 09:26:31.637513,1
user8,item348,view,2024-04-14 03:14:31.637513,1
user8,item359,view,2024-07-15 21:27:31.637513,1
user8,item825,view,2024-06-06 03:46:31.637513,1
user8,item363,view,2024-09-04 04:33:31.637513,1
user8,item415,view,2024-10-31 10:31:31.637513,1
user8,item1162,view,2024-03-22 09:16:31.637513,1
user8,item675,view,2025-02-08 19:42:31.637513,1
user8,item528,view,2025-03-03 22:27:31.637513,1
user8,item78,add_to_cart,2024-06-04 15:11:31.637513,3
user8,item1771,view,2024-05-02 07:58:31.637513,1
user8,item1822,view,2024-08-09 15:00:31.637513,1
user8,item5,view,2024-10-06 15:48:31.637513,1
user8,item1667,view,2024-10-28 07:43:31.637513,1
user8,item635,view,2024-09-13 03:27:31.637513,1
user8,item1850,view,2024-06-19 17:04:31.637513,1
user8,item1645,view,2024-05-16 05:09:31.637513,1
user8,item394,purchase,2024-07-13 10:45:31.637513,5
user8,item483,view,2024-11-03 14:20:31.637513,1
user8,item1829,view,2025-02-04 05:59:31.637513,1
user8,item997,view,2024-06-13 20:56:31.637513,1
user8,item1059,view,2024-04-10 12:01:31.637513,1
user8,item1075,view,2024-08-10 16:27:31.637513,1
user8,item980,view,2024-10-03 05:07:31.637513,1
user8,item612,view,2024-12-16 10:22:31.637513,1
user8,item1812,view,2024-05-22 00:47:31.637513,1
user8,item176,view,2024-09-13 07:14:31.637513,1
user8,item765,view,2024-12-15 06:08:31.637513,1
user8,item1031,add_to_cart,2024-09-30 22:26:31.637513,3
user8,item1655,view,2024-10-20 02:31:31.637513,1
user8,item330,view,2024-11-10 14:07:31.637513,1
user8,item1205,add_to_cart,2025-01-04 23:27:31.637513,3
user8,item475,view,2024-08-04 02:55:31.637513,1
user9,item1716,view,2024-03-17 17:10:31.637513,1
user9,item837,add_to_cart,2024-05-17 02:08:31.637513,3
user9,item44,view,2025-01-04 19:34:31.637513,1
user9,item561,view,2024-09-29 20:44:31.637513,1
user9,item1552,view,2024-03-16 13:52:31.637513,1
user9,item410,view,2025-02-11 17:04:31.637513,1
user9,item1724,view,2025-01-10 02:37:31.637513,1
user9,item1642,view,2024-03-13 19:51:31.637513,1
user9,item486,add_to_cart,2024-06-03 06:21:31.637513,3
user9,item647,view,2024-12-06 23:02:31.637513,1
user9,item542,view,2024-06-25 10:47:31.637513,1
user9,item1032,add_to_cart,2024-04-26 23:02:31.637513,3
user9,item1937,add_to_cart,2024-07-29 04:07:31.637513,3
user9,item1401,view,2024-05-30 18:00:31.637513,1
user9,item1781,view,2024-08-25 13:54:31.637513,1
user9,item417,view,2024-06-11 00:13:31.637513,1
user9,item295,view,2024-11-14 11:59:31.637513,1
user9,item1019,add_to_cart,2024-10-11 23:31:31.637513,3
user9,item976,view,2024-07-08 22:10:31.637513,1
user9,item299,add_to_cart,2024-06-20 13:27:31.637513,3
user9,item314,view,2024-11-29 22:30:31.637513,1
user9,item740,view,2024-08-10 03:07:31.637513,1
user9,item1559,add_to_cart,2024-11-17 14:06:31.637513,3
user9,item101,add_to_cart,2024-09-23 01:58:31.637513,3
user9,item1594,view,2024-05-01 04:57:31.637513,1
user9,item1935,add_to_cart,2024-10-16 04:47:31.637513,3
user9,item817,add_to_cart,2024-11-04 06:46:31.637513,3
user9,item163,add_to_cart,2025-02-11 06:54:31.637513,3
user9,item1077,view,2024-12-18 07:46:31.637513,1
user9,item1742,view,2024-08-29 12:33:31.637513,1
user9,item659,add_to_cart,2024-03-25 09:40:31.637513,3
user9,item1826,add_to_cart,2024-09-30 01:15:31.637513,3
user9,item293,view,2024-09-17 07:36:31.637513,1
user9,item573,view,2024-05-22 23:26:31.637513,1
user9,item1787,view,2025-01-04 15:13:31.637513,1
user9,item751,purchase,2024-11-08 09:52:31.637513,5
user9,item1890,view,2024-04-25 04:37:31.637513,1
user9,item1395,view,2024-08-15 03:34:31.637513,1
user9,item1794,view,2024-06-12 07:10:31.637513,1
user9,item1695,add_to_cart,2025-03-02 23:43:31.637513,3
user9,item1241,purchase,2024-11-03 07:38:31.637513,5
user9,item196,view,2024-09-22 11:25:31.637513,1
user9,item311,add_to_cart,2025-01-27 12:08:31.637513,3
user9,item200,view,2024-07-22 22:47:31.637513,1
user9,item1860,view,2024-11-20 16:09:31.637513,1
user9,item429,view,2024-06-11 16:09:31.637513,1
user10,item544,add_to_cart,2024-10-25 00:32:31.637513,3
user10,item1964,view,2024-05-29 10:59:31.637513,1
user10,item463,view,2024-09-07 21:22:31.637513,1
user10,item1379,view,2024-04-30 05:49:31.637513,1
user10,item741,add_to_cart,2024-10-25 02:32:31.637513,3
user10,item766,view,2024-03-25 17:54:31.637513,1
user10,item1507,view,2024-07-20 21:39:31.637513,1
user10,item646,view,2024-08-01 01:17:31.637513,1
user10,item1839,view,2024-10-28 00:58:31.637513,1
user10,item58,view,2025-03-07 00:41:31.637513,1
user10,item654,add_to_cart,2024-09-19 09:09:31.637513,3
user10,item1729,view,2024-06-06 07:52:31.637513,1
user10,item1951,view,2024-05-25 16:00:31.637513,1
user10,item1366,view,2024-07-05 07:07:31.637513,1
user10,item1089,purchase,2025-02-18 01:54:31.637513,5
user10,item617,purchase,2024-12-22 19:03:31.637513,5
user10,item327,view,2024-08-31 12:16:31.637513,1
user10,item1756,view,2024-09-07 12:09:31.637513,1
user10,item716,purchase,2024-03-11 06:11:31.637513,5
user10,item13,view,2024-08-26 10:58:31.637513,1
user10,item1230,view,2024-05-09 03:08:31.637513,1
user10,item1955,add_to_cart,2024-08-13 08:13:31.637513,3
user10,item1844,view,2024-12-04 06:44:31.639526,1
user10,item801,add_to_cart,2024-09-16 01:56:31.639526,3
user10,item747,view,2024-06-27 21:00:31.639526,1
user10,item1848,add_to_cart,2024-08-15 02:21:31.639526,3
user10,item148,view,2024-05-11 10:25:31.639526,1
user10,item399,view,2024-09-14 21:17:31.639526,1
user10,item822,view,2024-08-25 12:52:31.639526,1
user10,item30,view,2024-05-21 12:52:31.639526,1
user10,item484,view,2024-06-01 07:28:31.639526,1
user10,item1748,view,2024-05-22 07:09:31.639526,1
user10,item1223,view,2024-10-03 14:55:31.639526,1
user10,item1703,view,2024-05-06 05:39:31.639526,1
user10,item1917,view,2025-01-17 18:06:31.639526,1
user10,item1284,view,2024-07-02 10:42:31.639526,1
user10,item6,view,2024-07-04 13:48:31.639526,1
user10,item1389,add_to_cart,2024-11-22 01:13:31.639526,3
user10,item326,view,2024-03-12 09:12:31.639526,1
user10,item310,view,2024-09-28 16:54:31.639526,1
user10,item4,view,2024-06-29 22:16:31.639526,1
user10,item1209,purchase,2024-05-25 01:23:31.639526,5
user11,item738,view,2024-04-21 23:52:31.639526,1
user11,item703,purchase,2025-02-18 05:49:31.639526,5
user11,item1423,view,2024-10-28 05:17:31.639526,1
user11,item693,add_to_cart,2025-02-03 04:09:31.639526,3
user11,item202,view,2024-12-28 08:20:31.639526,1
user11,item479,add_to_cart,2025-02-01 13:07:31.639526,3
user11,item862,view,2024-03-14 18:46:31.639526,1
user11,item1976,view,2024-10-17 21:12:31.639526,1
user11,item1828,view,2025-01-15 21:19:31.639526,1
user11,item35,view,2024-08-05 21:55:31.639526,1
user11,item515,add_to_cart,2024-12-16 02:46:31.639526,3
user11,item1975,view,2024-12-24 02:28:31.639526,1
user11,item1599,view,2024-11-22 23:08:31.639526,1
user11,item636,view,2024-12-06 17:24:31.639526,1
user11,item1426,view,2024-06-01 08:07:31.639526,1
user11,item231,view,2024-05-02 15:18:31.639526,1
user11,item35,view,2024-12-23 06:31:31.639526,1
user11,item1288,purchase,2024-04-24 08:41:31.639526,5
user11,item1027,view,2024-08-05 15:36:31.639526,1
user11,item842,view,2024-10-24 20:07:31.639526,1
user11,item419,add_to_cart,2024-08-10 03:18:31.639526,3
user11,item858,add_to_cart,2024-08-23 10:16:31.639526,3
user11,item384,view,2025-01-27 17:33:31.639526,1
user11,item766,view,2024-08-07 01:54:31.639526,1
user11,item1745,view,2024-04-10 18:38:31.639526,1
user11,item51,view,2024-05-18 20:23:31.639526,1
user11,item1935,view,2024-06-15 18:36:31.639526,1
user11,item1424,view,2024-06-21 12:10:31.639526,1
user11,item270,view,2024-07-20 23:02:31.639526,1
user11,item1714,view,2024-04-08 01:14:31.639526,1
user11,item1151,add_to_cart,2024-12-01 16:17:31.639526,3
user11,item1928,add_to_cart,2025-02-07 08:05:31.639526,3
user11,item770,view,2024-08-21 01:20:31.639526,1
user11,item1400,add_to_cart,2024-10-23 05:13:31.639526,3
user11,item206,view,2024-05-09 01:00:31.639526,1
user11,item1724,view,2024-10-10 07:15:31.639526,1
user11,item1534,view,2024-12-25 23:07:31.639526,1
user11,item1806,view,2024-05-23 07:16:31.639526,1
user11,item781,view,2024-06-29 03:16:31.639526,1
user11,item1279,purchase,2024-09-21 18:08:31.639526,5
user12,item597,add_to_cart,2024-03-26 19:38:31.639526,3
user12,item1932,add_to_cart,2025-01-05 21:22:31.639526,3
user12,item281,view,2024-11-10 00:53:31.639526,1
user12,item1398,view,2025-01-04 01:27:31.639526,1
user12,item1234,view,2024-10-13 23:51:31.639526,1
user12,item1935,view,2024-05-16 00:03:31.639526,1
user12,item1942,view,2024-06-06 15:38:31.639526,1
user12,item1154,view,2024-07-15 06:19:31.639526,1
user12,item1675,view,2024-11-28 13:45:31.639526,1
user12,item1992,add_to_cart,2024-12-02 04:13:31.639526,3
user12,item1206,view,2024-03-24 17:15:31.639526,1
user12,item942,view,2024-03-22 18:05:31.639526,1
user12,item100,view,2024-12-29 08:26:31.639526,1
user12,item1023,add_to_cart,2024-10-22 10:58:31.639526,3
user12,item1232,view,2024-07-03 06:40:31.639526,1
user12,item763,view,2024-09-11 21:54:31.639526,1
user12,item960,add_to_cart,2024-09-23 03:15:31.639526,3
user12,item1156,view,2024-04-25 21:15:31.639526,1
user12,item554,view,2024-06-17 18:17:31.639526,1
user12,item153,view,2024-07-24 13:57:31.639526,1
user12,item1543,view,2024-10-26 04:35:31.639526,1
user12,item1814,add_to_cart,2025-03-06 18:12:31.639526,3
user12,item275,view,2024-07-31 09:26:31.639526,1
user12,item792,add_to_cart,2024-07-21 08:25:31.639526,3
user12,item104,view,2024-05-06 14:39:31.639526,1
user12,item1881,view,2024-12-07 14:42:31.639526,1
user12,item180,view,2024-06-26 23:28:31.639526,1
user12,item684,add_to_cart,2024-06-23 23:36:31.639526,3
user12,item1042,view,2024-09-14 02:29:31.639526,1
user12,item1674,view,2024-10-06 08:52:31.639526,1
user12,item207,view,2024-09-05 05:30:31.639526,1
user12,item1678,view,2025-01-26 01:18:31.639526,1
user12,item803,view,2024-05-28 15:10:31.639526,1
user12,item870,view,2024-03-15 00:13:31.639526,1
user12,item894,view,2024-09-24 00:58:31.639526,1
user12,item1161,view,2025-03-06 22:09:31.639526,1
user13,item512,purchase,2024-07-27 15:49:31.639526,5
user13,item1325,view,2024-04-12 23:46:31.639526,1
user13,item758,view,2024-08-15 13:50:31.639526,1
user13,item1012,purchase,2024-06-12 14:16:31.639526,5
user13,item216,purchase,2024-10-29 02:19:31.639526,5
user13,item767,view,2024-06-24 03:41:31.639526,1
user13,item184,view,2024-11-23 12:57:31.639526,1
user13,item1621,add_to_cart,2025-02-15 10:26:31.639526,3
user13,item1616,purchase,2025-02-12 00:03:31.639526,5
user13,item165,add_to_cart,2025-02-19 07:07:31.639526,3
user13,item1097,view,2024-08-12 09:39:31.639526,1
user13,item415,view,2024-06-27 10:34:31.639526,1
user13,item798,view,2024-09-10 00:54:31.639526,1
user13,item1832,view,2024-08-21 05:15:31.639526,1
user13,item1616,view,2024-08-04 13:03:31.639526,1
user13,item1053,add_to_cart,2024-06-15 10:40:31.639526,3
user13,item274,purchase,2024-12-14 07:22:31.639526,5
user13,item1627,view,2024-05-30 00:13:31.639526,1
user13,item1247,view,2024-06-08 20:55:31.639526,1
user13,item1692,view,2024-04-06 22:36:31.639526,1
user13,item1679,view,2024-06-04 16:24:31.639526,1
user13,item1881,view,2024-03-19 20:48:31.639526,1
user13,item1655,view,2024-09-29 05:26:31.639526,1
user13,item138,add_to_cart,2024-08-06 09:08:31.639526,3
user13,item1494,view,2024-07-27 14:06:31.639526,1
user13,item313,view,2024-04-04 14:08:31.639526,1
user13,item1150,view,2024-04-26 13:37:31.639526,1
user13,item304,view,2025-03-06 15:27:31.639526,1
user13,item1409,view,2024-05-15 03:10:31.639526,1
user14,item1704,view,2024-10-09 12:34:31.639526,1
user14,item924,add_to_cart,2024-10-27 07:19:31.639526,3
user14,item129,view,2025-01-06 23:38:31.639526,1
user14,item706,view,2024-12-01 03:05:31.639526,1
user14,item543,purchase,2024-05-19 22:37:31.639526,5
user14,item1425,add_to_cart,2024-04-22 21:06:31.639526,3
user14,item1806,view,2024-08-01 11:33:31.639526,1
user14,item349,view,2024-08-24 03:33:31.639526,1
user14,item1254,view,2024-10-10 22:24:31.639526,1
user14,item1032,view,2025-02-21 17:34:31.639526,1
user14,item1726,view,2024-05-29 11:55:31.639526,1
user14,item1051,view,2024-05-21 03:55:31.639526,1
user14,item508,view,2024-04-07 14:27:31.639526,1
user14,item589,view,2024-07-08 00:13:31.639526,1
user14,item1812,view,2024-11-22 17:57:31.639526,1
user14,item1427,view,2025-02-07 16:57:31.639526,1
user14,item1822,view,2024-06-15 15:34:31.639526,1
user14,item802,view,2024-04-23 19:00:31.639526,1
user14,item871,add_to_cart,2024-12-16 14:35:31.639526,3
user14,item940,view,2024-08-24 21:01:31.639526,1
user14,item988,purchase,2024-03-10 02:10:31.639526,5
user14,item734,view,2024-09-26 09:51:31.639526,1
user14,item427,view,2024-09-05 02:13:31.639526,1
user15,item1183,view,2025-02-05 05:07:31.639526,1
user15,item449,view,2024-07-20 04:33:31.639526,1
user15,item409,view,2024-07-17 10:42:31.639526,1
user15,item1465,view,2025-01-03 09:15:31.639526,1
user15,item174,add_to_cart,2024-10-04 05:34:31.639526,3
user15,item658,purchase,2024-06-13 10:49:31.639526,5
user15,item280,view,2024-12-16 12:17:31.639526,1
user15,item1560,view,2024-05-28 12:28:31.639526,1
user15,item1149,view,2025-01-19 11:53:31.639526,1
user15,item54,view,2024-07-18 11:02:31.639526,1
user15,item483,purchase,2024-07-02 06:53:31.639526,5
user15,item842,add_to_cart,2025-02-26 03:43:31.639526,3
user15,item79,add_to_cart,2024-06-12 01:38:31.639526,3
user15,item704,purchase,2024-10-25 15:30:31.639526,5
user15,item1344,add_to_cart,2024-03-13 23:08:31.639526,3
user15,item179,view,2024-12-13 02:02:31.639526,1
user15,item1402,view,2025-01-22 17:08:31.639526,1
user15,item1739,view,2024-03-19 00:46:31.639526,1
user15,item1501,view,2024-07-15 06:17:31.639526,1
user15,item34,add_to_cart,2025-01-10 08:36:31.639526,3
user15,item122,purchase,2024-08-27 07:17:31.639526,5
